datetime;carbon_intensity[gCO₂eq/kWh];year;country_code
2008-01-01 00:00:00+00:00;647.0588;2008;SYC
2009-01-01 00:00:00+00:00;657.1429;2009;SYC
2010-01-01 00:00:00+00:00;657.8947;2010;SYC
2011-01-01 00:00:00+00:00;650.0;2011;SYC
2012-01-01 00:00:00+00:00;658.5366;2012;SYC
2013-01-01 00:00:00+00:00;636.36365;2013;SYC
2014-01-01 00:00:00+00:00;644.4444;2014;SYC
2015-01-01 00:00:00+00:00;652.17395;2015;SYC
2016-01-01 00:00:00+00:00;640.0;2016;SYC
2017-01-01 00:00:00+00:00;647.05884;2017;SYC
2018-01-01 00:00:00+00:00;653.8462;2018;SYC
2019-01-01 00:00:00+00:00;614.0351;2019;SYC
2020-01-01 00:00:00+00:00;576.27124;2020;SYC
2021-01-01 00:00:00+00:00;566.6667;2021;SYC
2022-01-01 00:00:00+00:00;564.5161;2022;SYC
2000-01-01 00:00:00+00:00;555.55554;2000;SLE
2001-01-01 00:00:00+00:00;615.38464;2001;SLE
2002-01-01 00:00:00+00:00;562.50006;2002;SLE
2003-01-01 00:00:00+00:00;600.00006;2003;SLE
2004-01-01 00:00:00+00:00;583.3333;2004;SLE
2005-01-01 00:00:00+00:00;500.0;2005;SLE
2006-01-01 00:00:00+00:00;600.0;2006;SLE
2007-01-01 00:00:00+00:00;499.99997;2007;SLE
2008-01-01 00:00:00+00:00;499.99997;2008;SLE
2009-01-01 00:00:00+00:00;499.99997;2009;SLE
2010-01-01 00:00:00+00:00;71.42857;2010;SLE
2011-01-01 00:00:00+00:00;58.82353;2011;SLE
2012-01-01 00:00:00+00:00;222.22223;2012;SLE
2013-01-01 00:00:00+00:00;250.0;2013;SLE
2014-01-01 00:00:00+00:00;133.33333;2014;SLE
2015-01-01 00:00:00+00:00;187.5;2015;SLE
2016-01-01 00:00:00+00:00;238.09523;2016;SLE
2017-01-01 00:00:00+00:00;260.86957;2017;SLE
2018-01-01 00:00:00+00:00;222.22221;2018;SLE
2019-01-01 00:00:00+00:00;50.0;2019;SLE
2020-01-01 00:00:00+00:00;50.0;2020;SLE
2021-01-01 00:00:00+00:00;50.0;2021;SLE
2022-01-01 00:00:00+00:00;50.0;2022;SLE
2000-01-01 00:00:00+00:00;617.93494;2000;SGP
2001-01-01 00:00:00+00:00;562.6134;2001;SGP
2002-01-01 00:00:00+00:00;551.0675;2002;SGP
2003-01-01 00:00:00+00:00;536.2401;2003;SGP
2004-01-01 00:00:00+00:00;522.5421;2004;SGP
2005-01-01 00:00:00+00:00;512.8205;2005;SGP
2006-01-01 00:00:00+00:00;507.4702;2006;SGP
2007-01-01 00:00:00+00:00;505.22733;2007;SGP
2008-01-01 00:00:00+00:00;502.03986;2008;SGP
2009-01-01 00:00:00+00:00;501.67465;2009;SGP
2010-01-01 00:00:00+00:00;507.4956;2010;SGP
2011-01-01 00:00:00+00:00;505.86957;2011;SGP
2012-01-01 00:00:00+00:00;493.82187;2012;SGP
2013-01-01 00:00:00+00:00;476.96475;2013;SGP
2014-01-01 00:00:00+00:00;476.47058;2014;SGP
2015-01-01 00:00:00+00:00;476.73032;2015;SGP
2016-01-01 00:00:00+00:00;476.2551;2016;SGP
2017-01-01 00:00:00+00:00;476.66412;2017;SGP
2018-01-01 00:00:00+00:00;476.6849;2018;SGP
2019-01-01 00:00:00+00:00;475.80347;2019;SGP
2020-01-01 00:00:00+00:00;474.46768;2020;SGP
2021-01-01 00:00:00+00:00;475.8917;2021;SGP
2022-01-01 00:00:00+00:00;473.9986;2022;SGP
2023-01-01 00:00:00+00:00;470.7832;2023;SGP
1990-01-01 00:00:00+00:00;386.42606;1990;SVK
1991-01-01 00:00:00+00:00;369.74445;1991;SVK
1992-01-01 00:00:00+00:00;390.2754;1992;SVK
1993-01-01 00:00:00+00:00;324.32434;1993;SVK
1994-01-01 00:00:00+00:00;272.0848;1994;SVK
1995-01-01 00:00:00+00:00;321.22586;1995;SVK
1996-01-01 00:00:00+00:00;322.4666;1996;SVK
1997-01-01 00:00:00+00:00;331.07028;1997;SVK
1998-01-01 00:00:00+00:00;320.6374;1998;SVK
1999-01-01 00:00:00+00:00;305.5852;1999;SVK
2000-01-01 00:00:00+00:00;250.48734;2000;SVK
2001-01-01 00:00:00+00:00;249.84286;2001;SVK
2002-01-01 00:00:00+00:00;224.98445;2002;SVK
2003-01-01 00:00:00+00:00;256.61716;2003;SVK
2004-01-01 00:00:00+00:00;252.46227;2004;SVK
2005-01-01 00:00:00+00:00;238.67264;2005;SVK
2006-01-01 00:00:00+00:00;230.4;2006;SVK
2007-01-01 00:00:00+00:00;234.82944;2007;SVK
2008-01-01 00:00:00+00:00;223.69337;2008;SVK
2009-01-01 00:00:00+00:00;220.97957;2009;SVK
2010-01-01 00:00:00+00:00;205.0255;2010;SVK
2011-01-01 00:00:00+00:00;214.28572;2011;SVK
2012-01-01 00:00:00+00:00;203.53358;2012;SVK
2013-01-01 00:00:00+00:00;181.75438;2013;SVK
2014-01-01 00:00:00+00:00;172.87137;2014;SVK
2015-01-01 00:00:00+00:00;177.31029;2015;SVK
2016-01-01 00:00:00+00:00;177.23882;2016;SVK
2017-01-01 00:00:00+00:00;183.07803;2017;SVK
2018-01-01 00:00:00+00:00;191.67293;2018;SVK
2019-01-01 00:00:00+00:00;171.21588;2019;SVK
2020-01-01 00:00:00+00:00;158.54086;2020;SVK
2021-01-01 00:00:00+00:00;167.34006;2021;SVK
2022-01-01 00:00:00+00:00;142.04973;2022;SVK
2023-01-01 00:00:00+00:00;116.773544;2023;SVK
1990-01-01 00:00:00+00:00;375.40195;1990;SVN
1991-01-01 00:00:00+00:00;325.7457;1991;SVN
1992-01-01 00:00:00+00:00;405.9968;1992;SVN
1993-01-01 00:00:00+00:00;419.2469;1993;SVN
1994-01-01 00:00:00+00:00;384.0186;1994;SVN
1995-01-01 00:00:00+00:00;382.17053;1995;SVN
1996-01-01 00:00:00+00:00;367.0498;1996;SVN
1997-01-01 00:00:00+00:00;386.19122;1997;SVN
1998-01-01 00:00:00+00:00;383.38193;1998;SVN
1999-01-01 00:00:00+00:00;361.99097;1999;SVN
2000-01-01 00:00:00+00:00;361.4989;2000;SVN
2001-01-01 00:00:00+00:00;367.40332;2001;SVN
2002-01-01 00:00:00+00:00;386.30136;2002;SVN
2003-01-01 00:00:00+00:00;394.79395;2003;SVN
2004-01-01 00:00:00+00:00;364.1126;2004;SVN
2005-01-01 00:00:00+00:00;370.61548;2005;SVN
2006-01-01 00:00:00+00:00;383.85178;2006;SVN
2007-01-01 00:00:00+00:00;388.96274;2007;SVN
2008-01-01 00:00:00+00:00;350.39612;2008;SVN
2009-01-01 00:00:00+00:00;341.67175;2009;SVN
2010-01-01 00:00:00+00:00;353.62854;2010;SVN
2011-01-01 00:00:00+00:00;358.66837;2011;SVN
2012-01-01 00:00:00+00:00;359.48553;2012;SVN
2013-01-01 00:00:00+00:00;336.70886;2013;SVN
2014-01-01 00:00:00+00:00;244.31488;2014;SVN
2015-01-01 00:00:00+00:00;316.89188;2015;SVN
2016-01-01 00:00:00+00:00;325.9396;2016;SVN
2017-01-01 00:00:00+00:00;318.3801;2017;SVN
2018-01-01 00:00:00+00:00;304.59055;2018;SVN
2019-01-01 00:00:00+00:00;298.93015;2019;SVN
2020-01-01 00:00:00+00:00;277.08704;2020;SVN
2021-01-01 00:00:00+00:00;269.40344;2021;SVN
2022-01-01 00:00:00+00:00;257.48505;2022;SVN
2023-01-01 00:00:00+00:00;231.27463;2023;SVN
2000-01-01 00:00:00+00:00;666.6667;2000;SLB
2001-01-01 00:00:00+00:00;666.6667;2001;SLB
2002-01-01 00:00:00+00:00;666.6667;2002;SLB
2003-01-01 00:00:00+00:00;666.6667;2003;SLB
2004-01-01 00:00:00+00:00;666.6667;2004;SLB
2005-01-01 00:00:00+00:00;714.2857;2005;SLB
2006-01-01 00:00:00+00:00;714.2857;2006;SLB
2007-01-01 00:00:00+00:00;625.0;2007;SLB
2008-01-01 00:00:00+00:00;625.0;2008;SLB
2009-01-01 00:00:00+00:00;625.0;2009;SLB
2010-01-01 00:00:00+00:00;625.0;2010;SLB
2011-01-01 00:00:00+00:00;625.0;2011;SLB
2012-01-01 00:00:00+00:00;625.0;2012;SLB
2013-01-01 00:00:00+00:00;625.0;2013;SLB
2014-01-01 00:00:00+00:00;666.6666;2014;SLB
2015-01-01 00:00:00+00:00;666.6666;2015;SLB
2016-01-01 00:00:00+00:00;700.0;2016;SLB
2017-01-01 00:00:00+00:00;700.0;2017;SLB
2018-01-01 00:00:00+00:00;700.0;2018;SLB
2019-01-01 00:00:00+00:00;700.0;2019;SLB
2020-01-01 00:00:00+00:00;700.0;2020;SLB
2021-01-01 00:00:00+00:00;700.0;2021;SLB
2022-01-01 00:00:00+00:00;700.0;2022;SLB
2000-01-01 00:00:00+00:00;640.0;2000;SOM
2001-01-01 00:00:00+00:00;653.8462;2001;SOM
2002-01-01 00:00:00+00:00;666.66675;2002;SOM
2003-01-01 00:00:00+00:00;642.8572;2003;SOM
2004-01-01 00:00:00+00:00;642.8572;2004;SOM
2005-01-01 00:00:00+00:00;655.17236;2005;SOM
2006-01-01 00:00:00+00:00;666.6666;2006;SOM
2007-01-01 00:00:00+00:00;645.16125;2007;SOM
2008-01-01 00:00:00+00:00;656.24994;2008;SOM
2009-01-01 00:00:00+00:00;666.6666;2009;SOM
2010-01-01 00:00:00+00:00;666.6666;2010;SOM
2011-01-01 00:00:00+00:00;666.6666;2011;SOM
2012-01-01 00:00:00+00:00;647.0588;2012;SOM
2013-01-01 00:00:00+00:00;657.1429;2013;SOM
2014-01-01 00:00:00+00:00;657.1429;2014;SOM
2015-01-01 00:00:00+00:00;657.1429;2015;SOM
2016-01-01 00:00:00+00:00;638.8889;2016;SOM
2017-01-01 00:00:00+00:00;621.62164;2017;SOM
2018-01-01 00:00:00+00:00;621.62164;2018;SOM
2019-01-01 00:00:00+00:00;621.62164;2019;SOM
2020-01-01 00:00:00+00:00;594.5946;2020;SOM
2021-01-01 00:00:00+00:00;578.9473;2021;SOM
2022-01-01 00:00:00+00:00;578.9473;2022;SOM
2000-01-01 00:00:00+00:00;799.4019;2000;ZAF
2001-01-01 00:00:00+00:00;806.2351;2001;ZAF
2002-01-01 00:00:00+00:00;802.285;2002;ZAF
2003-01-01 00:00:00+00:00;807.66766;2003;ZAF
2004-01-01 00:00:00+00:00;806.9171;2004;ZAF
2005-01-01 00:00:00+00:00;812.6813;2005;ZAF
2006-01-01 00:00:00+00:00;813.48254;2006;ZAF
2007-01-01 00:00:00+00:00;810.0497;2007;ZAF
2008-01-01 00:00:00+00:00;809.40027;2008;ZAF
2009-01-01 00:00:00+00:00;807.9019;2009;ZAF
2010-01-01 00:00:00+00:00;807.5885;2010;ZAF
2011-01-01 00:00:00+00:00;803.3824;2011;ZAF
2012-01-01 00:00:00+00:00;806.84686;2012;ZAF
2013-01-01 00:00:00+00:00;799.13324;2013;ZAF
2014-01-01 00:00:00+00:00;791.60785;2014;ZAF
2015-01-01 00:00:00+00:00;789.9361;2015;ZAF
2016-01-01 00:00:00+00:00;778.6778;2016;ZAF
2017-01-01 00:00:00+00:00;768.0473;2017;ZAF
2018-01-01 00:00:00+00:00;774.58746;2018;ZAF
2019-01-01 00:00:00+00:00;765.6491;2019;ZAF
2020-01-01 00:00:00+00:00;766.9339;2020;ZAF
2021-01-01 00:00:00+00:00;744.38214;2021;ZAF
2022-01-01 00:00:00+00:00;729.67194;2022;ZAF
2023-01-01 00:00:00+00:00;707.6856;2023;ZAF
2000-01-01 00:00:00+00:00;461.5941;2000;KOR
2001-01-01 00:00:00+00:00;475.28076;2001;KOR
2002-01-01 00:00:00+00:00;472.78696;2002;KOR
2003-01-01 00:00:00+00:00;457.88885;2003;KOR
2004-01-01 00:00:00+00:00;462.61075;2004;KOR
2005-01-01 00:00:00+00:00;449.55966;2005;KOR
2006-01-01 00:00:00+00:00;451.17746;2006;KOR
2007-01-01 00:00:00+00:00;473.6137;2007;KOR
2008-01-01 00:00:00+00:00;477.46326;2008;KOR
2009-01-01 00:00:00+00:00;495.67908;2009;KOR
2010-01-01 00:00:00+00:00;500.6969;2010;KOR
2011-01-01 00:00:00+00:00;497.47186;2011;KOR
2012-01-01 00:00:00+00:00;503.25674;2012;KOR
2013-01-01 00:00:00+00:00;513.5246;2013;KOR
2014-01-01 00:00:00+00:00;495.26257;2014;KOR
2015-01-01 00:00:00+00:00;489.8868;2015;KOR
2016-01-01 00:00:00+00:00;491.6753;2016;KOR
2017-01-01 00:00:00+00:00;512.9509;2017;KOR
2018-01-01 00:00:00+00:00;520.6106;2018;KOR
2019-01-01 00:00:00+00:00;499.31833;2019;KOR
2020-01-01 00:00:00+00:00;461.58514;2020;KOR
2021-01-01 00:00:00+00:00;461.8145;2021;KOR
2022-01-01 00:00:00+00:00;441.6483;2022;KOR
2023-01-01 00:00:00+00:00;430.56708;2023;KOR
2012-01-01 00:00:00+00:00;659.0909;2012;SSD
2013-01-01 00:00:00+00:00;659.57446;2013;SSD
2014-01-01 00:00:00+00:00;666.6667;2014;SSD
2015-01-01 00:00:00+00:00;655.17236;2015;SSD
2016-01-01 00:00:00+00:00;653.8462;2016;SSD
2017-01-01 00:00:00+00:00;666.66675;2017;SSD
2018-01-01 00:00:00+00:00;654.54553;2018;SSD
2019-01-01 00:00:00+00:00;642.8572;2019;SSD
2020-01-01 00:00:00+00:00;642.8572;2020;SSD
2021-01-01 00:00:00+00:00;637.931;2021;SSD
2022-01-01 00:00:00+00:00;629.0322;2022;SSD
1990-01-01 00:00:00+00:00;437.285;1990;ESP
1991-01-01 00:00:00+00:00;427.38028;1991;ESP
1992-01-01 00:00:00+00:00;472.5822;1992;ESP
1993-01-01 00:00:00+00:00;443.97888;1993;ESP
1994-01-01 00:00:00+00:00;433.98462;1994;ESP
1995-01-01 00:00:00+00:00;465.74176;1995;ESP
1996-01-01 00:00:00+00:00;385.71674;1996;ESP
1997-01-01 00:00:00+00:00;430.76193;1997;ESP
1998-01-01 00:00:00+00:00;423.7034;1998;ESP
1999-01-01 00:00:00+00:00;483.34387;1999;ESP
2000-01-01 00:00:00+00:00;470.93973;2000;ESP
2001-01-01 00:00:00+00:00;422.534;2001;ESP
2002-01-01 00:00:00+00:00;481.9307;2002;ESP
2003-01-01 00:00:00+00:00;429.26547;2003;ESP
2004-01-01 00:00:00+00:00;449.15225;2004;ESP
2005-01-01 00:00:00+00:00;475.09158;2005;ESP
2006-01-01 00:00:00+00:00;432.7954;2006;ESP
2007-01-01 00:00:00+00:00;438.87894;2007;ESP
2008-01-01 00:00:00+00:00;390.26434;2008;ESP
2009-01-01 00:00:00+00:00;355.04956;2009;ESP
2010-01-01 00:00:00+00:00;288.24716;2010;ESP
2011-01-01 00:00:00+00:00;337.31216;2011;ESP
2012-01-01 00:00:00+00:00;351.14816;2012;ESP
2013-01-01 00:00:00+00:00;286.8969;2013;ESP
2014-01-01 00:00:00+00:00;289.02493;2014;ESP
2015-01-01 00:00:00+00:00;328.5348;2015;ESP
2016-01-01 00:00:00+00:00;282.9331;2016;ESP
2017-01-01 00:00:00+00:00;329.2092;2017;ESP
2018-01-01 00:00:00+00:00;290.8622;2018;ESP
2019-01-01 00:00:00+00:00;246.6731;2019;ESP
2020-01-01 00:00:00+00:00;199.09816;2020;ESP
2021-01-01 00:00:00+00:00;193.53647;2021;ESP
2022-01-01 00:00:00+00:00;217.76645;2022;ESP
2023-01-01 00:00:00+00:00;174.05005;2023;ESP
2000-01-01 00:00:00+00:00;358.4071;2000;LKA
2001-01-01 00:00:00+00:00;361.31937;2001;LKA
2002-01-01 00:00:00+00:00;410.6628;2002;LKA
2003-01-01 00:00:00+00:00;382.69986;2003;LKA
2004-01-01 00:00:00+00:00;425.2163;2004;LKA
2005-01-01 00:00:00+00:00;408.16327;2005;LKA
2006-01-01 00:00:00+00:00;345.339;2006;LKA
2007-01-01 00:00:00+00:00;402.83398;2007;LKA
2008-01-01 00:00:00+00:00;392.13712;2008;LKA
2009-01-01 00:00:00+00:00;406.4712;2009;LKA
2010-01-01 00:00:00+00:00;318.39404;2010;LKA
2011-01-01 00:00:00+00:00;415.078;2011;LKA
2012-01-01 00:00:00+00:00;495.34286;2012;LKA
2013-01-01 00:00:00+00:00;300.58774;2013;LKA
2014-01-01 00:00:00+00:00;373.48422;2014;LKA
2015-01-01 00:00:00+00:00;418.00156;2015;LKA
2016-01-01 00:00:00+00:00;521.86176;2016;LKA
2017-01-01 00:00:00+00:00;533.9674;2017;LKA
2018-01-01 00:00:00+00:00;433.9378;2018;LKA
2019-01-01 00:00:00+00:00;506.25787;2019;LKA
2020-01-01 00:00:00+00:00;501.58527;2020;LKA
2021-01-01 00:00:00+00:00;403.45648;2021;LKA
2022-01-01 00:00:00+00:00;509.78134;2022;LKA
2000-01-01 00:00:00+00:00;350.3937;2000;SDN
2001-01-01 00:00:00+00:00;343.28357;2001;SDN
2002-01-01 00:00:00+00:00;373.33334;2002;SDN
2003-01-01 00:00:00+00:00;432.27664;2003;SDN
2004-01-01 00:00:00+00:00;447.22223;2004;SDN
2005-01-01 00:00:00+00:00;441.9192;2005;SDN
2006-01-01 00:00:00+00:00;458.06454;2006;SDN
2007-01-01 00:00:00+00:00;467.0543;2007;SDN
2008-01-01 00:00:00+00:00;482.26953;2008;SDN
2009-01-01 00:00:00+00:00;341.9062;2009;SDN
2010-01-01 00:00:00+00:00;137.20317;2010;SDN
2011-01-01 00:00:00+00:00;175.08813;2011;SDN
2012-01-01 00:00:00+00:00;215.78946;2012;SDN
2013-01-01 00:00:00+00:00;147.82608;2013;SDN
2014-01-01 00:00:00+00:00;163.01491;2014;SDN
2015-01-01 00:00:00+00:00;249.80902;2015;SDN
2016-01-01 00:00:00+00:00;303.3631;2016;SDN
2017-01-01 00:00:00+00:00;275.79617;2017;SDN
2018-01-01 00:00:00+00:00;280.4878;2018;SDN
2019-01-01 00:00:00+00:00;254.62393;2019;SDN
2020-01-01 00:00:00+00:00;247.67441;2020;SDN
2021-01-01 00:00:00+00:00;261.5819;2021;SDN
2022-01-01 00:00:00+00:00;263.15787;2022;SDN
2000-01-01 00:00:00+00:00;187.50002;2000;SUR
2001-01-01 00:00:00+00:00;221.15385;2001;SUR
2002-01-01 00:00:00+00:00;284.55283;2002;SUR
2003-01-01 00:00:00+00:00;300.0;2003;SUR
2004-01-01 00:00:00+00:00;321.6783;2004;SUR
2005-01-01 00:00:00+00:00;355.0296;2005;SUR
2006-01-01 00:00:00+00:00;312.10193;2006;SUR
2007-01-01 00:00:00+00:00;293.3333;2007;SUR
2008-01-01 00:00:00+00:00;291.39072;2008;SUR
2009-01-01 00:00:00+00:00;300.6536;2009;SUR
2010-01-01 00:00:00+00:00;270.40814;2010;SUR
2011-01-01 00:00:00+00:00;228.75816;2011;SUR
2012-01-01 00:00:00+00:00;347.30536;2012;SUR
2013-01-01 00:00:00+00:00;357.95453;2013;SUR
2014-01-01 00:00:00+00:00;467.033;2014;SUR
2015-01-01 00:00:00+00:00;489.2473;2015;SUR
2016-01-01 00:00:00+00:00;379.12085;2016;SUR
2017-01-01 00:00:00+00:00;331.49173;2017;SUR
2018-01-01 00:00:00+00:00;296.08936;2018;SUR
2019-01-01 00:00:00+00:00;326.20325;2019;SUR
2020-01-01 00:00:00+00:00;344.82758;2020;SUR
2021-01-01 00:00:00+00:00;349.28232;2021;SUR
2022-01-01 00:00:00+00:00;349.28232;2022;SUR
1990-01-01 00:00:00+00:00;33.292236;1990;SWE
1991-01-01 00:00:00+00:00;40.8927;1991;SWE
1992-01-01 00:00:00+00:00;46.255054;1992;SWE
1993-01-01 00:00:00+00:00;51.356194;1993;SWE
1994-01-01 00:00:00+00:00;56.622284;1994;SWE
1995-01-01 00:00:00+00:00;53.95198;1995;SWE
1996-01-01 00:00:00+00:00;78.58616;1996;SWE
1997-01-01 00:00:00+00:00;51.80618;1997;SWE
1998-01-01 00:00:00+00:00;49.49934;1998;SWE
1999-01-01 00:00:00+00:00;49.664173;1999;SWE
2000-01-01 00:00:00+00:00;44.89431;2000;SWE
2001-01-01 00:00:00+00:00;46.782173;2001;SWE
2002-01-01 00:00:00+00:00;56.23722;2002;SWE
2003-01-01 00:00:00+00:00;68.542725;2003;SWE
2004-01-01 00:00:00+00:00;48.033783;2004;SWE
2005-01-01 00:00:00+00:00;43.129578;2005;SWE
2006-01-01 00:00:00+00:00;49.69291;2006;SWE
2007-01-01 00:00:00+00:00;46.02876;2007;SWE
2008-01-01 00:00:00+00:00;47.83189;2008;SWE
2009-01-01 00:00:00+00:00;51.098095;2009;SWE
2010-01-01 00:00:00+00:00;63.72516;2010;SWE
2011-01-01 00:00:00+00:00;52.30237;2011;SWE
2012-01-01 00:00:00+00:00;44.70079;2012;SWE
2013-01-01 00:00:00+00:00;44.69712;2013;SWE
2014-01-01 00:00:00+00:00;40.179737;2014;SWE
2015-01-01 00:00:00+00:00;40.8642;2015;SWE
2016-01-01 00:00:00+00:00;42.979023;2016;SWE
2017-01-01 00:00:00+00:00;42.501373;2017;SWE
2018-01-01 00:00:00+00:00;42.72772;2018;SWE
2019-01-01 00:00:00+00:00;42.33464;2019;SWE
2020-01-01 00:00:00+00:00;38.71047;2020;SWE
2021-01-01 00:00:00+00:00;41.79765;2021;SWE
2022-01-01 00:00:00+00:00;41.067406;2022;SWE
2023-01-01 00:00:00+00:00;40.694878;2023;SWE
2000-01-01 00:00:00+00:00;32.214157;2000;CHE
2001-01-01 00:00:00+00:00;31.949331;2001;CHE
2002-01-01 00:00:00+00:00;33.175354;2002;CHE
2003-01-01 00:00:00+00:00;33.363945;2003;CHE
2004-01-01 00:00:00+00:00;33.8187;2004;CHE
2005-01-01 00:00:00+00:00;36.678196;2005;CHE
2006-01-01 00:00:00+00:00;34.765816;2006;CHE
2007-01-01 00:00:00+00:00;32.967033;2007;CHE
2008-01-01 00:00:00+00:00;32.965393;2008;CHE
2009-01-01 00:00:00+00:00;32.698368;2009;CHE
2010-01-01 00:00:00+00:00;34.519302;2010;CHE
2011-01-01 00:00:00+00:00;34.669212;2011;CHE
2012-01-01 00:00:00+00:00;34.63966;2012;CHE
2013-01-01 00:00:00+00:00;34.06609;2013;CHE
2014-01-01 00:00:00+00:00;33.10502;2014;CHE
2015-01-01 00:00:00+00:00;34.357502;2015;CHE
2016-01-01 00:00:00+00:00;37.806873;2016;CHE
2017-01-01 00:00:00+00:00;38.071487;2017;CHE
2018-01-01 00:00:00+00:00;34.54518;2018;CHE
2019-01-01 00:00:00+00:00;33.867085;2019;CHE
2020-01-01 00:00:00+00:00;35.041615;2020;CHE
2021-01-01 00:00:00+00:00;37.083992;2021;CHE
2022-01-01 00:00:00+00:00;36.13297;2022;CHE
2023-01-01 00:00:00+00:00;34.842716;2023;CHE
2000-01-01 00:00:00+00:00;626.5346;2000;SYR
2001-01-01 00:00:00+00:00;632.38586;2001;SYR
2002-01-01 00:00:00+00:00;663.6979;2002;SYR
2003-01-01 00:00:00+00:00;667.7631;2003;SYR
2004-01-01 00:00:00+00:00;630.71185;2004;SYR
2005-01-01 00:00:00+00:00;634.1463;2005;SYR
2006-01-01 00:00:00+00:00;642.47595;2006;SYR
2007-01-01 00:00:00+00:00;642.61707;2007;SYR
2008-01-01 00:00:00+00:00;655.3824;2008;SYR
2009-01-01 00:00:00+00:00;691.7397;2009;SYR
2010-01-01 00:00:00+00:00;696.3825;2010;SYR
2011-01-01 00:00:00+00:00;684.5124;2011;SYR
2012-01-01 00:00:00+00:00;676.1698;2012;SYR
2013-01-01 00:00:00+00:00;662.6937;2013;SYR
2014-01-01 00:00:00+00:00;676.2353;2014;SYR
2015-01-01 00:00:00+00:00;734.5919;2015;SYR
2016-01-01 00:00:00+00:00;703.90753;2016;SYR
2017-01-01 00:00:00+00:00;708.78516;2017;SYR
2018-01-01 00:00:00+00:00;709.18085;2018;SYR
2019-01-01 00:00:00+00:00;707.4137;2019;SYR
2020-01-01 00:00:00+00:00;701.03723;2020;SYR
2021-01-01 00:00:00+00:00;704.2503;2021;SYR
2022-01-01 00:00:00+00:00;701.6607;2022;SYR
2000-01-01 00:00:00+00:00;636.51605;2000;TWN
2001-01-01 00:00:00+00:00;654.3603;2001;TWN
2002-01-01 00:00:00+00:00;654.3781;2002;TWN
2003-01-01 00:00:00+00:00;665.997;2003;TWN
2004-01-01 00:00:00+00:00;663.889;2004;TWN
2005-01-01 00:00:00+00:00;665.31866;2005;TWN
2006-01-01 00:00:00+00:00;669.5679;2006;TWN
2007-01-01 00:00:00+00:00;669.69684;2007;TWN
2008-01-01 00:00:00+00:00;660.06464;2008;TWN
2009-01-01 00:00:00+00:00;657.6831;2009;TWN
2010-01-01 00:00:00+00:00;653.18756;2010;TWN
2011-01-01 00:00:00+00:00;652.28424;2011;TWN
2012-01-01 00:00:00+00:00;649.2651;2012;TWN
2013-01-01 00:00:00+00:00;644.03754;2013;TWN
2014-01-01 00:00:00+00:00;645.4591;2014;TWN
2015-01-01 00:00:00+00:00;650.18976;2015;TWN
2016-01-01 00:00:00+00:00;659.1443;2016;TWN
2017-01-01 00:00:00+00:00;684.67395;2017;TWN
2018-01-01 00:00:00+00:00;672.0984;2018;TWN
2019-01-01 00:00:00+00:00;648.96606;2019;TWN
2020-01-01 00:00:00+00:00;648.0232;2020;TWN
2021-01-01 00:00:00+00:00;652.2321;2021;TWN
2022-01-01 00:00:00+00:00;639.528;2022;TWN
2023-01-01 00:00:00+00:00;642.3775;2023;TWN
2000-01-01 00:00:00+00:00;32.30337;2000;TJK
2001-01-01 00:00:00+00:00;30.576788;2001;TJK
2002-01-01 00:00:00+00:00;28.75817;2002;TJK
2003-01-01 00:00:00+00:00;29.678984;2003;TJK
2004-01-01 00:00:00+00:00;29.108551;2004;TJK
2005-01-01 00:00:00+00:00;27.501463;2005;TJK
2006-01-01 00:00:00+00:00;31.305372;2006;TJK
2007-01-01 00:00:00+00:00;36.020584;2007;TJK
2008-01-01 00:00:00+00:00;35.91331;2008;TJK
2009-01-01 00:00:00+00:00;31.637714;2009;TJK
2010-01-01 00:00:00+00:00;24.939173;2010;TJK
2011-01-01 00:00:00+00:00;24.63054;2011;TJK
2012-01-01 00:00:00+00:00;25.928108;2012;TJK
2013-01-01 00:00:00+00:00;26.300407;2013;TJK
2014-01-01 00:00:00+00:00;32.797028;2014;TJK
2015-01-01 00:00:00+00:00;32.051285;2015;TJK
2016-01-01 00:00:00+00:00;56.844547;2016;TJK
2017-01-01 00:00:00+00:00;74.54445;2017;TJK
2018-01-01 00:00:00+00:00;87.63931;2018;TJK
2019-01-01 00:00:00+00:00;98.28244;2019;TJK
2020-01-01 00:00:00+00:00;109.95025;2020;TJK
2021-01-01 00:00:00+00:00;110.52125;2021;TJK
2022-01-01 00:00:00+00:00;116.85825;2022;TJK
2000-01-01 00:00:00+00:00;120.00001;2000;TZA
2001-01-01 00:00:00+00:00;67.13781;2001;TZA
2002-01-01 00:00:00+00:00;62.28374;2002;TZA
2003-01-01 00:00:00+00:00;59.04059;2003;TZA
2004-01-01 00:00:00+00:00;141.76247;2004;TZA
2005-01-01 00:00:00+00:00;292.34973;2005;TZA
2006-01-01 00:00:00+00:00;324.78635;2006;TZA
2007-01-01 00:00:00+00:00;233.49057;2007;TZA
2008-01-01 00:00:00+00:00;222.47191;2008;TZA
2009-01-01 00:00:00+00:00;231.25;2009;TZA
2010-01-01 00:00:00+00:00;255.15948;2010;TZA
2011-01-01 00:00:00+00:00;321.0832;2011;TZA
2012-01-01 00:00:00+00:00;363.31567;2012;TZA
2013-01-01 00:00:00+00:00;387.3122;2013;TZA
2014-01-01 00:00:00+00:00;316.2939;2014;TZA
2015-01-01 00:00:00+00:00;370.59726;2015;TZA
